chrom	start	end	gene	n_c	n_k	psi_c	psi_k	dpsi	ncpg_c	meth_c	ncpg_k	meth_k	dmeth	junc_total	psi_112c	psi_114c	psi_115c	psi_131c	psi_136c	psi_138c	psi_187t	psi_196t	psi_198t	psi_205t	psi_212t	psi_214t
NC_037639.1	2856052	2856219	rna-XM_026446459.1	6	6	0.9878042337910751	0.9954012515718609	0.007597017780785809	1	77.8	1	87.5	9.700000000000003	1226	0.9895	0.9892	0.9892	0.9896	0.9898	0.9795	1.0000	0.9915	0.9890	0.9920	1.0000	1.0000
NC_037639.1	2856449	2856584	rna-XM_026446459.1	6	6	0.9879091928142064	0.9955369317338043	0.007627738919597893	3	8.0	3	12.2333	4.2333	1290	0.9897	0.9900	0.9900	0.9903	0.9888	0.9786	1.0000	0.9923	0.9886	0.9922	1.0000	1.0000
NC_037639.1	2857630	2857827	rna-XM_026446459.1	6	6	0.9842558070046262	0.9949948046610162	0.01073899765638997	2	9.4	2	17.05	7.65	1069	0.9871	0.9874	0.9833	0.9880	0.9866	0.9732	1.0000	0.9920	0.9878	0.9902	1.0000	1.0000
NC_037639.1	2858047	2858181	rna-XM_026446459.1	6	6	0.9845464786801884	0.994914448163816	0.010367969483627615	3	41.1333	3	51.1333	10.0	1063	0.9882	0.9868	0.9826	0.9885	0.9886	0.9726	1.0000	0.9915	0.9890	0.9890	1.0000	1.0000
NC_037639.1	2858298	2858474	rna-XM_026446459.1	6	6	0.9876526609633894	0.9954829839139449	0.007830322950555413	2	15.9	2	0.0	-15.9	1262	0.9905	0.9888	0.9884	0.9910	0.9901	0.9771	1.0000	0.9919	0.9897	0.9913	1.0000	1.0000
NC_037639.1	2858541	2858692	rna-XM_026446459.1	6	6	0.9891146876122093	0.9963251350184139	0.007210447406204579	5	18.32	4	15.15	-3.17	1481	0.9915	0.9911	0.9899	0.9921	0.9908	0.9794	1.0000	0.9935	0.9914	0.9930	1.0000	1.0000
NC_037639.1	2859357	2859439	rna-XM_026446459.1	6	6	0.9898897635702756	0.9967582079013741	0.0068684443310985666	0	0.0	0	0.0	0.0	1619	0.9919	0.9917	0.9909	0.9920	0.9906	0.9823	1.0000	0.9944	0.9923	0.9939	1.0000	1.0000
NC_037639.1	2859808	2860140	rna-XM_026446459.1	6	6	0.989941300575912	0.9967423701242238	0.006801069548311833	0	0.0	0	0.0	0.0	1610	0.9920	0.9920	0.9914	0.9913	0.9901	0.9828	1.0000	0.9944	0.9921	0.9939	1.0000	1.0000
NC_037639.1	2860228	2860495	rna-XM_026446459.1	6	6	0.9910982141466027	0.9967077891440949	0.0056095749974921505	6	41.7667	6	40.9833	-0.7834000000000003	1741	0.9928	0.9931	0.9927	0.9926	0.9919	0.9835	1.0000	0.9949	0.9917	0.9936	1.0000	1.0000
NC_037639.1	2860904	2860986	rna-XM_026446459.1	6	6	0.9917139852299787	0.9959582684228195	0.00424428319284087	2	0.0	2	0.0	0.0	1850	0.9935	0.9935	0.9929	0.9936	0.9925	0.9842	1.0000	0.9951	0.9921	0.9940	0.9946	1.0000
NC_037639.1	2861086	2861305	rna-XM_026446459.1	6	6	0.9909394528861984	0.9966698130950894	0.00573036020889095	4	56.125	4	44.05	-12.075000000000003	1699	0.9934	0.9927	0.9921	0.9930	0.9913	0.9831	1.0000	0.9948	0.9916	0.9936	1.0000	1.0000
NC_037639.1	2861558	2861991	rna-XM_026446459.1	6	6	0.991894888938443	0.9969791350995075	0.0050842461610645096	7	46.4429	6	56.0833	9.6404	1958	0.9932	0.9934	0.9937	0.9940	0.9922	0.9850	1.0000	0.9956	0.9915	0.9948	1.0000	1.0000
NC_037639.1	2851388	2851536	rna-XM_026446459.1	6	6	0.9713822741253483	0.9875272311043828	0.016144956979034508	1	92.0	1	94.1	2.0999999999999943	504	0.9785	0.9773	0.9726	0.9706	0.9775	0.9518	1.0000	0.9726	0.9714	0.9811	1.0000	1.0000
NC_037639.1	2864128	2864359	rna-XM_026446460.1	6	6	0.9898496000459905	0.9879788923837388	-0.001870707662251725	7	3.1714	6	0.0	-3.1714	2173	0.9931	0.9873	0.9889	0.9953	0.9895	0.9850	1.0000	0.9789	0.9678	0.9869	0.9942	1.0000
NC_037639.1	2864841	2865115	rna-XM_026446460.1	6	6	0.9984105563052932	0.9987311355734688	0.00032057926817563587	18	0.0	18	0.25	0.25	2758	1.0000	0.9947	1.0000	1.0000	0.9957	1.0000	1.0000	0.9960	1.0000	0.9964	1.0000	1.0000
NC_037639.1	2865757	2865895	rna-XM_026446460.1	6	6	0.9986666666666667	0.99848828420257	-0.00017838246409673797	6	0.0	6	2.0833	2.0833	2851	1.0000	1.0000	1.0000	1.0000	0.9920	1.0000	1.0000	1.0000	1.0000	1.0000	0.9909	1.0000
NC_037639.1	2896335	2896511	rna-XM_016910925.2	6	6	1.0	1.0	0.0	9	0.0	9	0.8222	0.8222	416	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	2899046	2899186	rna-XM_016910925.2	6	4	1.0	1.0	0.0	4	1.2	4	0.0	-1.2	301	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	
NC_037639.1	2899312	2899424	rna-XM_016910925.2	6	6	1.0	1.0	0.0	6	0.0	6	1.0167	1.0167	292	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	2899758	2899986	rna-XM_016910925.2	6	6	0.9968253968253968	1.0	0.0031746031746031633	10	0.83	10	1.72	0.89	322	1.0000	1.0000	1.0000	1.0000	0.9810	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	2901370	2901595	rna-XM_016910925.2	6	4	1.0	1.0	0.0	13	1.4923	13	0.9538	-0.5385	201	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000		1.0000	1.0000
NC_037639.1	2902692	2902826	rna-XM_016910925.2	6	5	1.0	1.0	0.0	4	0.0	4	0.0	0.0	236	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000
NC_037639.1	2909167	2909363	rna-XM_016910925.2	6	5	1.0	1.0	0.0	9	3.3111	9	0.4111	-2.9000000000000004	288	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000
NC_037639.1	2913871	2914693	rna-XM_395197.7	6	5	0.9806060606060606	0.9467951403435274	-0.033810920262533184	82	0.5122	82	0.4085	-0.10370000000000001	278	1.0000	0.9636	1.0000	0.9200	1.0000	1.0000	0.8571	1.0000		1.0000	0.9677	0.9091
NC_037639.1	2996013	2996290	rna-NM_001270813.1	6	6	1.0	1.0	0.0	18	0.0	18	0.0	0.0	42074	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	2997928	2998061	rna-NM_001270813.1	6	6	1.0	1.0	0.0	9	0.0	9	0.0	0.0	43761	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3020028	3020266	rna-XM_026438912.1	6	6	0.9931418582715382	0.991443562257034	-0.0016982960145042192	1	100.0	1	100.0	0.0	1795	0.9929	0.9907	0.9922	0.9830	1.0000	1.0000	0.9909	0.9958	1.0000	0.9816	0.9860	0.9944
NC_037639.1	3020336	3020482	rna-XM_026438912.1	6	6	0.9937028384354859	0.9921672532131577	-0.0015355852223282174	1	85.0	1	80.0	-5.0	1954	0.9928	0.9922	0.9928	0.9845	1.0000	1.0000	0.9916	0.9961	1.0000	0.9834	0.9866	0.9953
NC_037639.1	3021955	3022164	rna-XM_623646.6	6	6	1.0	1.0	0.0	4	30.9	3	26.9333	-3.9666999999999994	2324	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3022268	3022373	rna-XM_623646.6	6	6	1.0	1.0	0.0	2	64.7	2	73.4	8.700000000000003	2250	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3873501	3873706	rna-XM_026438936.1	6	6	1.0	1.0	0.0	6	1.3167	3	0.0	-1.3167	536	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3876261	3876476	rna-XM_625163.6	6	6	1.0	1.0	0.0	1	91.7	1	83.3	-8.400000000000006	2946	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3877250	3877519	rna-XM_625163.6	6	6	1.0	1.0	0.0	0	0.0	0	0.0	0.0	2420	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3915404	3915625	rna-XM_006559137.3	6	6	1.0	0.9983079526226734	-0.0016920473773266442	4	18.075	4	18.75	0.6750000000000007	1157	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9898	1.0000	1.0000
NC_037639.1	3915755	3915994	rna-XM_006559137.3	6	6	1.0	0.9986225895316805	-0.0013774104683195176	5	63.44	3	40.4	-23.04	1319	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9917	1.0000	1.0000
NC_037639.1	3916071	3916275	rna-XM_006559137.3	6	6	1.0	0.998661311914324	-0.0013386880856760541	4	69.1	4	78.025	8.925000000000011	1277	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9920	1.0000	1.0000
NC_037639.1	3916344	3916794	rna-XM_006559137.3	6	6	1.0	0.998095238095238	-0.0019047619047619646	0	0.0	0	0.0	0.0	894	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9886	1.0000	1.0000
NC_037639.1	3916882	3917297	rna-XM_006559137.3	6	6	1.0	1.0	0.0	4	64.45	1	95.7	31.25	838	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3918731	3919083	rna-XM_006559136.3	6	6	1.0	0.9998401416091225	-0.00015985839087750975	1	41.7	1	62.5	20.799999999999997	21488	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9996	1.0000	1.0000	0.9994	1.0000
NC_037639.1	3919161	3919322	rna-XM_006559136.3	6	6	1.0	0.9999381800197824	-6.181998021759227e-05	2	92.3	2	95.35	3.049999999999997	21739	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9996	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3921010	3921160	rna-XM_003249399.2	6	6	1.0	0.9960125757227205	-0.003987424277279494	0	0.0	0	0.0	0.0	1751	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9947	1.0000	0.9814	1.0000	1.0000
NC_037639.1	3921237	3921325	rna-XM_003249399.2	6	6	0.999561403508772	0.9974658533694442	-0.0020955501393278286	0	0.0	0	0.0	0.0	4523	0.9974	1.0000	1.0000	1.0000	1.0000	1.0000	0.9963	0.9956	1.0000	0.9929	1.0000	1.0000
NC_037639.1	3921395	3921522	rna-XM_006559133.3	6	6	1.0	1.0	0.0	1	92.9	1	91.7	-1.2000000000000028	5589	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3921649	3921929	rna-XM_006559133.3	6	6	1.0	1.0	0.0	1	74.2	1	82.4	8.200000000000003	5125	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3922036	3922162	rna-XM_006559133.3	6	6	1.0	1.0	0.0	0	0.0	0	0.0	0.0	5357	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3921266	3921325	rna-XM_006559133.3	6	6	0.9993425378040763	0.9963419549622546	-0.0030005828418216973	0	0.0	0	0.0	0.0	3093	0.9961	1.0000	1.0000	1.0000	1.0000	1.0000	0.9946	0.9937	1.0000	0.9898	1.0000	1.0000
NC_037639.1	3924837	3924998	rna-XR_408229.3	6	6	1.0	1.0	0.0	7	0.5714	7	0.0	-0.5714	329	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3925178	3925507	rna-XM_624379.6	6	6	1.0	1.0	0.0	0	0.0	0	0.0	0.0	595	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3925818	3926066	rna-XM_624379.6	6	6	1.0	1.0	0.0	2	50.3	1	100.0	49.7	608	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3926135	3926320	rna-XM_624379.6	6	6	1.0	1.0	0.0	2	42.1	2	47.6	5.5	540	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3926446	3926689	rna-XM_624379.6	6	6	1.0	1.0	0.0	6	28.2	6	15.8167	-12.383299999999998	499	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3926761	3926927	rna-XM_624379.6	6	6	1.0	1.0	0.0	2	40.5	2	46.15	5.649999999999999	491	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3927031	3927241	rna-XM_624379.6	6	6	1.0	1.0	0.0	4	13.825	4	12.375	-1.4499999999999993	475	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3927315	3927550	rna-XM_624379.6	6	6	1.0	1.0	0.0	1	9.1	0	0.0	-9.1	469	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3927653	3927814	rna-XM_624379.6	6	6	1.0	1.0	0.0	2	0.0	2	2.5	2.5	464	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3927883	3928032	rna-XM_624379.6	6	6	1.0	1.0	0.0	1	77.8	1	80.0	2.200000000000003	532	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3928149	3928286	rna-XM_624379.6	6	6	1.0	1.0	0.0	0	0.0	0	0.0	0.0	474	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3928505	3928678	rna-XM_624379.6	6	6	1.0	1.0	0.0	1	72.7	1	100.0	27.299999999999997	380	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3928756	3929040	rna-XM_624379.6	6	6	1.0	1.0	0.0	1	76.9	1	92.9	16.0	517	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3929177	3929358	rna-XM_624379.6	6	6	1.0	1.0	0.0	3	65.0	3	71.7333	6.7333	496	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3929452	3929702	rna-XM_624379.6	5	5	1.0	1.0	0.0	1	76.9	1	100.0	23.099999999999994	287	1.0000	1.0000		1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3929799	3930106	rna-XM_624379.6	5	4	1.0	1.0	0.0	0	0.0	0	0.0	0.0	235	1.0000	1.0000	1.0000		1.0000	1.0000		1.0000		1.0000	1.0000	1.0000
NC_037639.1	3930237	3930451	rna-XM_624379.6	6	6	1.0	1.0	0.0	4	30.35	4	20.0	-10.350000000000001	327	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3924628	3924757	rna-XM_624379.6	6	6	1.0	1.0	0.0	2	12.95	2	7.7	-5.249999999999999	773	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3924837	3925110	rna-XM_624379.6	6	6	1.0	1.0	0.0	7	0.5714	7	0.0	-0.5714	616	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3932385	3932509	rna-XM_006559132.3	5	6	1.0	1.0	0.0	1	83.3	1	100.0	16.700000000000003	220	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3932568	3932773	rna-XM_006559132.3	6	6	1.0	1.0	0.0	2	61.0	2	78.9	17.900000000000006	274	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3932892	3933065	rna-XM_006559132.3	6	6	0.9934640522875817	1.0	0.006535947712418277	0	0.0	0	0.0	0.0	331	1.0000	1.0000	1.0000	1.0000	1.0000	0.9608	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3933165	3933251	rna-XM_006559132.3	6	6	1.0	1.0	0.0	2	90.4	2	83.35	-7.050000000000011	311	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3935191	3935397	rna-XM_395475.6	6	6	1.0	1.0	0.0	1	73.9	1	100.0	26.099999999999994	798	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3935485	3935681	rna-XR_001702259.2	6	6	1.0	1.0	0.0	6	9.5167	6	5.8333	-3.6834	561	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3934806	3935057	rna-XM_395475.6	6	6	1.0	1.0	0.0	5	82.94	4	86.125	3.1850000000000023	802	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3935575	3935681	rna-XM_395475.6	6	6	1.0	1.0	0.0	2	7.5	2	0.0	-7.5	703	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3939839	3940386	rna-XM_006559129.3	6	4	1.0	1.0	0.0	11	41.4636	11	41.3818	-0.0818000000000012	152	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000			1.0000	1.0000
NC_037639.1	3945055	3945302	rna-XM_624484.5	6	6	1.0	1.0	0.0	2	50.0	2	55.9	5.899999999999999	2158	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3945427	3945478	rna-XM_624484.5	6	6	1.0	1.0	0.0	0	0.0	0	0.0	0.0	1765	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	3948117	3948310	rna-XM_006559127.3	6	6	1.0	1.0	0.0	9	0.6111	9	2.2	1.5889000000000002	557	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	4375029	4375185	rna-XM_006559122.3	6	6	1.0	1.0	0.0	3	89.0333	3	85.5333	-3.5	252	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	4375261	4375392	rna-XM_006559122.3	6	6	1.0	1.0	0.0	0	0.0	0	0.0	0.0	271	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	4375474	4375965	rna-XM_396723.7	6	6	1.0	1.0	0.0	4	70.75	4	69.4	-1.3499999999999943	318	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	4376069	4376344	rna-XM_006559122.3	6	6	1.0	1.0	0.0	0	0.0	0	0.0	0.0	417	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	4375822	4375965	rna-XM_006559122.3	6	5	1.0	1.0	0.0	0	0.0	0	0.0	0.0	173	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000		1.0000	1.0000	1.0000
NC_037639.1	4381123	4381248	rna-XM_006559121.2	6	6	1.0	1.0	0.0	2	94.3	2	95.0	0.7000000000000028	1092	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	4381326	4381471	rna-XM_006559121.2	6	6	1.0	1.0	0.0	1	79.3	1	94.1	14.799999999999997	1118	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	4381621	4381797	rna-XM_006559121.2	6	6	1.0	1.0	0.0	3	94.4	3	93.0	-1.4000000000000057	1322	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	4381859	4381948	rna-XM_006559121.2	6	6	1.0	1.0	0.0	0	0.0	0	0.0	0.0	1530	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	4474104	4474294	rna-XM_625255.6	6	6	1.0	1.0	0.0	1	93.1	1	90.9	-2.1999999999999886	8209	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	4477410	4477624	rna-XM_396598.7	6	6	1.0	1.0	0.0	4	52.075	4	45.975	-6.100000000000001	676	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
NC_037639.1	4484339	4484518	rna-XM_026438932.1	6	6	0.9976190476190476	0.9978632478632479	0.00024420024420024333	8	13.45	8	11.4125	-2.0374999999999996	919	1.0000	1.0000	0.9857	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9872	1.0000	1.0000
NC_037639.1	4485030	4485170	rna-XM_026438932.1	6	6	0.9978768577494691	0.9947454844006568	-0.0031313733488123052	4	0.0	3	0.0	0.0	884	1.0000	1.0000	0.9873	1.0000	1.0000	1.0000	1.0000	1.0000	0.9828	0.9857	1.0000	1.0000
NC_037639.1	4485334	4485496	rna-XM_026438932.1	6	6	0.9975490196078431	0.9972677595628415	-0.00028126004500161894	7	0.0	7	0.0	0.0	811	1.0000	1.0000	0.9853	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9836	1.0000	1.0000
NC_037639.1	4485765	4485926	rna-XM_026438932.1	6	6	0.9978354978354979	0.998095238095238	0.0002597402597401821	2	0.0	2	0.0	0.0	1036	1.0000	1.0000	0.9870	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9886	1.0000	1.0000
NC_037639.1	4486012	4486158	rna-XM_026438932.1	6	6	1.0	0.9982363315696648	-0.0017636684303351524	5	0.0	5	0.0	0.0	1034	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9894	1.0000	1.0000
NC_037639.1	4486328	4486469	rna-XM_026438932.1	6	6	1.0	0.9979035639412999	-0.002096436058700135	7	0.0	7	2.5571	2.5571	904	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9874	1.0000	1.0000
NC_037639.1	4486562	4486848	rna-XM_026438932.1	6	6	1.0	0.9979550102249489	-0.002044989775051076	4	2.95	4	0.0	-2.95	892	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9877	1.0000	1.0000
NC_037639.1	4486983	4487288	rna-XM_026438932.1	6	6	1.0	0.9979550102249489	-0.002044989775051076	8	6.0125	7	8.7714	2.7588999999999997	854	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9877	1.0000	1.0000
NC_037639.1	4487371	4487524	rna-XM_026438932.1	6	6	1.0	0.9973544973544973	-0.002645502645502673	4	88.85	4	92.225	3.375	705	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9841	1.0000	1.0000
NC_037639.1	4484337	4484518	rna-XM_026438933.1	6	6	0.9964539007092199	0.99625468164794	-0.0001992190612799538	8	13.45	8	11.4125	-2.0374999999999996	539	1.0000	1.0000	0.9787	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9775	1.0000	1.0000
NC_037639.1	4479018	4479141	rna-XR_003304119.1	6	6	0.8432328086979132	0.833869587206206	-0.009363221491707208	1	90.9	0	0.0	-90.9	4379	0.8545	0.8359	0.8907	0.8249	0.8257	0.8279	0.8140	0.8271	0.8596	0.8512	0.8444	0.8070
NC_037639.1	4479205	4479675	rna-XR_003304119.1	6	6	0.8401199480818488	0.8340082201011709	-0.006111727980677828	5	92.16	5	89.54	-2.6199999999999903	4381	0.8500	0.8361	0.8833	0.8246	0.8312	0.8155	0.8104	0.8304	0.8554	0.8516	0.8468	0.8095
NC_037639.1	4479752	4480048	rna-XR_003304119.1	6	6	0.7205660706185628	0.7204981403442506	-6.793027431217791e-05	5	92.02	4	93.1	1.0799999999999983	2592	0.7380	0.7245	0.7884	0.6939	0.7129	0.6657	0.6855	0.7164	0.7506	0.7348	0.7324	0.7034
NC_037639.1	4489678	4489904	rna-XM_006559112.3	6	6	1.0	0.9989177489177489	-0.0010822510822511289	2	93.8	2	96.55	2.75	1684	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9935	1.0000	1.0000
NC_037639.1	4490073	4490407	rna-XM_006559112.3	6	6	1.0	0.9990662931839402	-0.0009337068160597539	4	73.525	4	65.95	-7.575000000000003	2081	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9944	1.0000	1.0000
NC_037639.1	4490489	4490614	rna-XM_006559112.3	6	6	0.9981437621007915	0.9907797938463282	-0.007363968254463282	1	96.9	1	100.0	3.0999999999999943	1938	1.0000	0.9928	1.0000	0.9961	1.0000	1.0000	1.0000	0.9859	1.0000	0.9814	0.9874	0.9899
NC_037639.1	4490783	4490877	rna-XM_006559112.3	6	6	1.0	0.9988465974625145	-0.0011534025374855261	0	0.0	0	0.0	0.0	1706	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.9931	1.0000	1.0000
NC_037639.1	4491097	4491199	rna-XM_006559112.3	6	6	0.9976304713804715	0.9930509544926722	-0.004579516887799229	2	83.2	2	95.0	11.799999999999997	1822	0.9927	0.9931	1.0000	1.0000	1.0000	1.0000	0.9910	0.9951	0.9849	0.9929	0.9943	1.0000
